"","M","Ustar","sd_med","sd_sigma_T"
"129",5.1,0.27,1.56872546417635,0.22554951116935
"130",5.1,0.28,1.56868974065542,0.2255469838978
"131",5.1,0.29,1.56864840965221,0.225542595632105
"132",5.1,0.3,1.56860213573023,0.225535631261071
"133",5.1,0.31,1.56855159220425,0.225525493482748
"134",5.1,0.32,1.56849745828563,0.225511370872374
"135",5.1,0.33,1.56844041678525,0.225492334408222
"136",5.1,0.34,1.56838115226268,0.22546779182121
"137",5.1,0.35,1.56832034953421,0.225436768836056
"138",5.1,0.36,1.56825869247061,0.225398060979893
"139",5.1,0.37,1.56819686302969,0.225351084790023
"140",5.1,0.38,1.56813554047991,0.225294794888588
"141",5.1,0.39,1.56807540077984,0.225228353603754
"142",5.1,0.4,1.56801711608499,0.225150275569323
"143",5.1,0.41,1.5679613543591,0.225061467840894
"144",5.1,0.42,1.5679087790712,0.224960215489228
"145",5.1,0.43,1.5678600489631,0.224845069787887
"146",5.1,0.44,1.567815817875,0.224715142959919
"147",5.1,0.45,1.56777673461871,0.224568201188116
"148",5.1,0.46,1.56774344289041,0.224404066943212
"149",5.1,0.47,1.56771658121562,0.224221585302107
"150",5.1,0.48,1.56769678292102,0.224023424213638
"151",5.1,0.49,1.56768467612809,0.223808645930767
"152",5.1,0.5,1.56768088376485,0.223573826148001
"153",5.1,0.51,1.56768602359241,0.223314327666072
"154",5.1,0.52,1.56770070824373,0.223035956756134
"155",5.1,0.53,1.56772554527232,0.22273601568431
"156",5.1,0.54,1.56776113720918,0.222410621187365
"157",5.1,0.55,1.56780808162658,0.222061539656629
"158",5.1,0.56,1.56786697120747,0.22169288172178
"159",5.1,0.57,1.5679383938196,0.221294391094184
"160",5.1,0.58,1.56802293259384,0.22088200183229
"161",5.1,0.59,1.56812116600597,0.220445933145378
"162",5.1,0.6,1.56823366796196,0.219983440477611
"163",5.1,0.61,1.56836100788623,0.219489751224477
"164",5.1,0.62,1.56850375081316,0.218968744541597
"165",5.1,0.63,1.56866245748193,0.218425766531224
"166",5.1,0.64,1.56883768443491,0.217853013802611
"167",5.1,0.65,1.56902998412015,0.21725585177423
"168",5.1,0.66,1.56923990499841,0.216641557805786
"169",5.1,0.67,1.56946799165571,0.215991132685646
"170",5.1,0.68,1.56971478492215,0.215321560896819
"171",5.1,0.69,1.56998082199824,0.214624504179757
"172",5.1,0.7,1.57026663659024,0.213906466758626
"173",5.1,0.71,1.5705727590561,0.213147477577091
"174",5.1,0.72,1.57089971656408,0.212360157557617
"175",5.1,0.73,1.57124803326673,0.211559014596389
"176",5.1,0.74,1.571618230493,0.210738253642605
"177",5.1,0.75,1.57201082696251,0.209887357181161
"178",5.1,0.76,1.57242633902625,0.209014906258646
"179",5.1,0.77,1.5728652809396,0.20811918435867
"180",5.1,0.78,1.57332816517467,0.207200683700128
"181",5.1,0.79,1.57381550278067,0.206254348031045
"182",5.1,0.8,1.5743278038039,0.205295794040379
"183",5.1,0.81,1.57486557778163,0.204308293498484
"184",5.1,0.82,1.57542933432884,0.2033006998231
"185",5.1,0.83,1.57601958384281,0.202273389343622
"186",5.1,0.84,1.57663683835879,0.201222272630656
"187",5.1,0.85,1.57728161260221,0.200145459429063
"188",5.1,0.86,1.57795442530023,0.199039488394595
"189",5.1,0.87,1.57865580084148,0.19793766316793
"190",5.1,0.88,1.5793862714127,0.196815660980692
"191",5.1,0.89,1.58014637980314,0.195667528817119
"192",5.1,0.9,1.5809366831693,0.194506959155879
"193",5.1,0.91,1.58175775822392,0.193338699964279
"194",5.1,0.92,1.58261020861628,0.192138565488286
"195",5.1,0.93,1.58349467583759,0.190938662106638
"196",5.1,0.94,1.58441185611674,0.189716916422763
"197",5.1,0.95,1.58536252823057,0.18849035386145
"198",5.1,0.96,1.58634760310648,0.187270424314383
"199",5.1,0.97,1.58736822281611,0.186020584780565
"200",5.1,0.98,1.58842599496899,0.184778975262289
"201",5.1,0.99,1.58952374514169,0.183490914489582
"202",5.1,1,1.59067254630862,0.182216319264384
"203",5.2,0,1.5040352046324,0.182127996086706
"204",5.2,0.01,1.48307462965767,0.211952858980907
"205",5.2,0.02,1.48095023197316,0.216970775051216
"206",5.2,0.03,1.48001783405525,0.219722286204186
"207",5.2,0.04,1.47955880582471,0.221470629432729
"208",5.2,0.05,1.47933948548154,0.222649486079392
"209",5.2,0.06,1.4792553111143,0.223473691326065
"210",5.2,0.07,1.47925124402621,0.224060767576991
"211",5.2,0.08,1.47929530661028,0.224478424124853
"212",5.2,0.09,1.47936766919562,0.224774946229909
"213",5.2,0.1,1.47945547606717,0.224991083830313
"214",5.2,0.11,1.47955013772738,0.22514530028752
"215",5.2,0.12,1.47964580491877,0.225253009161034
"216",5.2,0.13,1.47973845756626,0.225327405730828
"217",5.2,0.14,1.47982533509757,0.225378268144489
"218",5.2,0.15,1.47990456646622,0.22541164244241
"219",5.2,0.16,1.47997492215824,0.225433205863218
"220",5.2,0.17,1.48003564346472,0.225446146090738
"221",5.2,0.18,1.48008632223298,0.225453531435657
"222",5.2,0.19,1.48012681448675,0.225457256070273
"223",5.2,0.2,1.48015717730472,0.225458893187696
"224",5.2,0.21,1.48017762199938,0.225459450584455
"225",5.2,0.22,1.48018847892723,0.225459568925889
"226",5.2,0.23,1.48019017073264,0.225459575541074
"227",5.2,0.24,1.48018319179491,0.225459565423217
"228",5.2,0.25,1.48016809229686,0.225459437567197
"229",5.2,0.26,1.48014546577683,0.225458923736923
"230",5.2,0.27,1.48011593933369,0.225457653354449
"231",5.2,0.28,1.48008016587169,0.225455126020622
"232",5.2,0.29,1.48003881792742,0.225450737646873
"233",5.2,0.3,1.47999258273332,0.225443773104568
"234",5.2,0.31,1.47994215825464,0.225433635077402
"235",5.2,0.32,1.47988824999767,0.225419512121299
"236",5.2,0.33,1.4798315684328,0.225400475192833
"237",5.2,0.34,1.47977282691009,0.225375932010104
"238",5.2,0.35,1.47971273997151,0.225344908276601
"239",5.2,0.36,1.47965202198391,0.225306199494015
"240",5.2,0.37,1.47959138603236,0.225259222190718
"241",5.2,0.38,1.47953154302574,0.225202930970819
"242",5.2,0.39,1.47947320097562,0.225136488151785
"243",5.2,0.4,1.47941706441724,0.225058408344928
"244",5.2,0.41,1.47936383394716,0.224969598640508
"245",5.2,0.42,1.479314205857,0.224868344087866
"246",5.2,0.43,1.47926887184623,0.224753195950699
"247",5.2,0.44,1.47922851880034,0.224623266459961
"248",5.2,0.45,1.47919382862287,0.224476321786111
"249",5.2,0.46,1.47916547811214,0.224312184436792
"250",5.2,0.47,1.47914413887469,0.224129699513964
"251",5.2,0.48,1.47913047726927,0.223931535063887
"252",5.2,0.49,1.47912515437599,0.22371675337476
"253",5.2,0.5,1.47912882598623,0.223481930149818
"254",5.2,0.51,1.47914214260983,0.223222428205857
"255",5.2,0.52,1.47916574949636,0.222944053980375
"256",5.2,0.53,1.47920028666825,0.222644109796477
"257",5.2,0.54,1.47924638896361,0.222318712462148
"258",5.2,0.55,1.47930468608716,0.221969628509329
"259",5.2,0.56,1.47937580266802,0.221600968713523
"260",5.2,0.57,1.4794603583232,0.221202476877278
"261",5.2,0.58,1.47955896772614,0.220790087240195
"262",5.2,0.59,1.47967224067969,0.220354019122273
"263",5.2,0.6,1.47980078219311,0.219891528139098
"264",5.2,0.61,1.4799451925629,0.219397841907935
"265",5.2,0.62,1.48010606745757,0.218876839779677
"266",5.2,0.63,1.48028399800618,0.218333868002368
"267",5.2,0.64,1.48047957089131,0.217761123486114
"268",5.2,0.65,1.48069336844659,0.217163971802787
"269",5.2,0.66,1.4809259687596,0.216549690366935
"270",5.2,0.67,1.4811779457809,0.215899280597146
"271",5.2,0.68,1.48144986944014,0.215229726835729
"272",5.2,0.69,1.48174230577065,0.214532691273019
"273",5.2,0.7,1.48205581704387,0.213814678176546
"274",5.2,0.71,1.48239096191559,0.213055717488192
"275",5.2,0.72,1.48274829558617,0.212268430030159
"276",5.2,0.73,1.48312836997751,0.211467323326138
"277",5.2,0.74,1.48353173393005,0.210646602767731
"278",5.2,0.75,1.4839589334238,0.209795751638837
"279",5.2,0.76,1.48441051182844,0.208923350827867
"280",5.2,0.77,1.48488701018864,0.208027684178837
"281",5.2,0.78,1.48538896755212,0.207109244154363
"282",5.2,0.79,1.48591692135035,0.206162975145257
"283",5.2,0.8,1.48647140784399,0.205204492983338
"284",5.2,0.81,1.48705296264892,0.204217070946436
"285",5.2,0.82,1.48766212136358,0.203209562059928
"286",5.2,0.83,1.48829942032456,0.20218234287258
"287",5.2,0.84,1.48896539752695,0.201131324598831
"288",5.2,0.85,1.48966059375895,0.200054617487934
"289",5.2,0.86,1.49038555401922,0.198948760908495
"290",5.2,0.87,1.49114082931418,0.197847055207261
"291",5.2,0.88,1.49192697897557,0.196725180340173
"292",5.2,0.89,1.49274457370719,0.195577184281708
"293",5.2,0.9,1.49359419968063,0.19441675814587
"294",5.2,0.91,1.49447646418751,0.193248649430922
"295",5.2,0.92,1.49539200368814,0.192048675767458
"296",5.2,0.93,1.49634149571747,0.19084893944103
"297",5.2,0.94,1.4973256773504,0.18962737025941
"298",5.2,0.95,1.49834537562693,0.188400991359091
"299",5.2,0.96,1.49940156187529,0.187181250864619
"300",5.2,0.97,1.5004954602444,0.185931611583108
"301",5.2,0.98,1.5016288049863,0.18469020753873
"302",5.2,0.99,1.50280466750488,0.183402366775959
"303",5.2,1,1.5040352046324,0.182127996086706
"304",5.3,0,1.41775687513944,0.182019536569244
"305",5.3,0.01,1.39511563562147,0.211839875453721
"306",5.3,0.02,1.39277774363014,0.21685751520426
"307",5.3,0.03,1.39173465742509,0.219608938831159
"308",5.3,0.04,1.39120810253684,0.221357250528071
"309",5.3,0.05,1.39094449981837,0.222536096625436
"310",5.3,0.06,1.39083015324177,0.223360299669698
"311",5.3,0.07,1.39080509546283,0.223947376965268
"312",5.3,0.08,1.39083440889489,0.224365035586205
"313",5.3,0.09,1.39089638716527,0.224661559836486
"314",5.3,0.1,1.39097691734292,0.224877699353774
"315",5.3,0.11,1.39106653735899,0.225031917361079
"316",5.3,0.12,1.39115877623529,0.225139627407424
"317",5.3,0.13,1.39124916228135,0.225214024830669
"318",5.3,0.14,1.39133460237771,0.225264887848206
"319",5.3,0.15,1.39141297849085,0.225298262551378
"320",5.3,0.16,1.39148287697098,0.225319826237818
"321",5.3,0.17,1.39154340201436,0.225332766626174
"322",5.3,0.18,1.39159404415009,0.225340152063368
"323",5.3,0.19,1.39163458567221,0.225343876744654
"324",5.3,0.2,1.39166503146122,0.225345513882618
"325",5.3,0.21,1.39168555761255,0.225346071286375
"326",5.3,0.22,1.39169647278102,0.225346189629295
"327",5.3,0.23,1.39169818875285,0.225346196244562
"328",5.3,0.24,1.39169119780987,0.225346186126579
"329",5.3,0.25,1.3916760551586,0.225346058268953
"330",5.3,0.26,1.39165336517986,0.225345544432228
"331",5.3,0.27,1.39162377059086,0.225344274033813
"332",5.3,0.28,1.3915879438488,0.225341746668303
"333",5.3,0.29,1.3915465802943,0.225337358239637
"334",5.3,0.3,1.39150039265638,0.22533039361043
"335",5.3,0.31,1.39145010663015,0.225320255457319
"336",5.3,0.32,1.39139645730551,0.225306132326865
"337",5.3,0.33,1.39134018627483,0.225287095165407
"338",5.3,0.34,1.39128203928538,0.225262551685722
"339",5.3,0.35,1.39122276433089,0.225231527582376
"340",5.3,0.36,1.39116311009879,0.225192818346974
"341",5.3,0.37,1.3911038247065,0.225145840507025
"342",5.3,0.38,1.3910456546737,0.22508954866268
"343",5.3,0.39,1.39098934408764,0.225023105132674
"344",5.3,0.4,1.39093563392704,0.224945024526403
"345",5.3,0.41,1.3908852615163,0.224856213960073
"346",5.3,0.42,1.39083896008736,0.224754958486192
"347",5.3,0.43,1.3907974584303,0.224639809380882
"348",5.3,0.44,1.39076148061746,0.224509878899227
"349",5.3,0.45,1.39073174578839,0.224362933234251
"350",5.3,0.46,1.39070896798518,0.224198794940253
"351",5.3,0.47,1.39069385602964,0.224016309168079
"352",5.3,0.48,1.3906871134351,0.223818144034958
"353",5.3,0.49,1.390689438347,0.223603361886423
"354",5.3,0.5,1.39070152350736,0.223368538493036
"355",5.3,0.51,1.39072405623899,0.223109036767797
"356",5.3,0.52,1.39075771844623,0.222830663248583
"357",5.3,0.53,1.39080318662932,0.222530720370904
"358",5.3,0.54,1.3908611319102,0.222205325091757
"359",5.3,0.55,1.39093222006782,0.221856244080262
"360",5.3,0.56,1.39101711158163,0.221487588216283
"361",5.3,0.57,1.39111646168185,0.221089101581153
"362",5.3,0.58,1.39123092040576,0.220676718363924
"363",5.3,0.59,1.39136113265933,0.220240658178662
"364",5.3,0.6,1.39150773828369,0.219778176889848
"365",5.3,0.61,1.39167137212621,0.219284502457105
"366",5.3,0.62,1.39185266411614,0.218763514398313
"367",5.3,0.63,1.39205223934488,0.218220559045498
"368",5.3,0.64,1.39227071815118,0.217647833795436
"369",5.3,0.65,1.39250871621181,0.217050704312785
"370",5.3,0.66,1.39276684463821,0.216436447956291
"371",5.3,0.67,1.39304571008012,0.215786067208163
"372",5.3,0.68,1.39334591483717,0.21511654596169
"373",5.3,0.69,1.39366805697992,0.214419547079812
"374",5.3,0.7,1.39401273048179,0.213701574773771
"375",5.3,0.71,1.39438052536413,0.212942660502052
"376",5.3,0.72,1.39477202785661,0.212155424758753
"377",5.3,0.73,1.3951878205761,0.211354374385191
"378",5.3,0.74,1.39562848272753,0.210533715394864
"379",5.3,0.75,1.39609459033107,0.209682932195311
"380",5.3,0.76,1.39658671648117,0.208810605345612
"381",5.3,0.77,1.39710543164409,0.207915019147001
"382",5.3,0.78,1.39765130400221,0.206996666344269
"383",5.3,0.79,1.39822489985582,0.20605049217638
"384",5.3,0.8,1.39882678409566,0.205092111199634
"385",5.3,0.81,1.39945752076351,0.204104798760545
"386",5.3,0.82,1.40011767372333,0.203097407273218
"387",5.3,0.83,1.40080780747257,0.202070313542204
"388",5.3,0.84,1.40152848813343,0.201019429616041
"389",5.3,0.85,1.40228028467811,0.199942866376255
"390",5.3,0.86,1.40306377046315,0.198837164097664
"391",5.3,0.87,1.40387952517893,0.197735618663637
"392",5.3,0.88,1.4047281373682,0.196613913671603
"393",5.3,0.89,1.40561020774222,0.195466098373524
"394",5.3,0.9,1.40652635364484,0.194305862037073
"395",5.3,0.91,1.40747721522119,0.193137951526341
"396",5.3,0.92,1.4084634642116,0.191938188897834
"397",5.3,0.93,1.40948581697423,0.19073867104207
"398",5.3,0.94,1.41054505470292,0.189517331943933
"399",5.3,0.95,1.41164205677325,0.18829119173962
"400",5.3,0.96,1.41277786034067,0.187071696264419
"401",5.3,0.97,1.4139537795356,0.185822315839762
"402",5.3,0.98,1.41517168833894,0.184581176750703
"403",5.3,0.99,1.41643493109237,0.183293619028842
"404",5.3,1,1.41775687513944,0.182019536569244
"405",5.4,0,1.33190733038525,0.181885867560285
"406",5.4,0.01,1.3073694336139,0.211700217833131
"407",5.4,0.02,1.30478964446685,0.216717431321578
"408",5.4,0.03,1.30362105070107,0.219468697775764
"409",5.4,0.04,1.30301789275455,0.221216938402446
"410",5.4,0.05,1.30270403755212,0.222395749383957
"411",5.4,0.06,1.30255544008207,0.223219934059504
"412",5.4,0.07,1.30250654654626,0.223807001394109
"413",5.4,0.08,1.30251910596136,0.224224654517661
"414",5.4,0.09,1.3025692836168,0.224521175669551
"415",5.4,0.1,1.30264154053348,0.224737313350372
"416",5.4,0.11,1.30272542475375,0.224891530265221
"417",5.4,0.12,1.30281375990974,0.224999239656321
"418",5.4,0.13,1.30290156187221,0.225073636678768
"419",5.4,0.14,1.3029853601573,0.225124499446663
"420",5.4,0.15,1.30306275643692,0.225157873996785
"421",5.4,0.16,1.30313212807663,0.225179437588874
"422",5.4,0.17,1.30319242366203,0.225192377922319
"423",5.4,0.18,1.30324301870534,0.225199763328748
"424",5.4,0.19,1.30328361178727,0.225203487994677
"425",5.4,0.2,1.30331414850584,0.225205125125925
"426",5.4,0.21,1.30333476494162,0.2252056825274
"427",5.4,0.22,1.30334574506996,0.225205800869835
"428",5.4,0.23,1.3033474883012,0.225205807485076
"429",5.4,0.24,1.30334048448185,0.225205797367134
"430",5.4,0.25,1.30332529446348,0.225205669510031
"431",5.4,0.26,1.30330253487488,0.22520515567541
"432",5.4,0.27,1.30327286610104,0.225203885282205
"433",5.4,0.28,1.30323698273234,0.225201357927095
"434",5.4,0.29,1.30319560593275,0.225196969516606
"435",5.4,0.3,1.30314947731118,0.225190004916548
"436",5.4,0.31,1.30309935397821,0.225179866806533
"437",5.4,0.32,1.30304600454417,0.225165743737426
"438",5.4,0.33,1.30299020586901,0.225146706661077
"439",5.4,0.34,1.30293274041607,0.225122163295211
"440",5.4,0.35,1.30287439409313,0.225091139342335
"441",5.4,0.36,1.3028159544886,0.225052430305004
"442",5.4,0.37,1.30275820942936,0.225005452720831
"443",5.4,0.38,1.30270194580134,0.224949161205197
"444",5.4,0.39,1.30264794858557,0.224882718094348
"445",5.4,0.4,1.3025970000712,0.224804638023747
"446",5.4,0.41,1.30254987921457,0.224715828123278
"447",5.4,0.42,1.3025073611187,0.224614573481978
"448",5.4,0.43,1.30247021661257,0.224499425418472
"449",5.4,0.44,1.30243921191303,0.224369496233622
"450",5.4,0.45,1.30241510835533,0.224222552190063
"451",5.4,0.46,1.30239866218054,0.224058415901227
"452",5.4,0.47,1.30239062437042,0.223875932598429
"453",5.4,0.48,1.30239174052154,0.223677770432754
"454",5.4,0.49,1.3024027507523,0.223462991836156
"455",5.4,0.5,1.30242438963708,0.223228172725041
"456",5.4,0.51,1.30245738616325,0.222968676215919
"457",5.4,0.52,1.30250246370697,0.222690308855779
"458",5.4,0.53,1.3025603400249,0.222390373265996
"459",5.4,0.54,1.30263172725913,0.222064986655825
"460",5.4,0.55,1.30271733195324,0.221715915824658
"461",5.4,0.56,1.30281785507783,0.221347271698663
"462",5.4,0.57,1.30293399206418,0.220948798888282
"463",5.4,0.58,1.30306643284488,0.220536431218028
"464",5.4,0.59,1.30321586190085,0.220100388840312
"465",5.4,0.6,1.30338295831405,0.219637927969679
"466",5.4,0.61,1.30356839582562,0.219144277066308
"467",5.4,0.62,1.30377284289936,0.218623315773874
"468",5.4,0.63,1.30399696279063,0.218080390423005
"469",5.4,0.64,1.30424141362098,0.217507699141593
"470",5.4,0.65,1.30450684845889,0.216910607603174
"471",5.4,0.66,1.3047939154075,0.216296392961229
"472",5.4,0.67,1.30510325770012,0.21564605933293
"473",5.4,0.68,1.30543551380468,0.214976589750962
"474",5.4,0.69,1.30579131753873,0.214279648042343
"475",5.4,0.7,1.30617129819659,0.213561738227508
"476",5.4,0.71,1.30657608069097,0.212802893960815
"477",5.4,0.72,1.30700628571168,0.212015735103988
"478",5.4,0.73,1.30746252990456,0.211214767406086
"479",5.4,0.74,1.30794542607469,0.210394197736024
"480",5.4,0.75,1.30845558341858,0.209543512047407
"481",5.4,0.76,1.30899360779127,0.208671290342731
"482",5.4,0.77,1.3095601020157,0.207775817504286
"483",5.4,0.78,1.3101556662434,0.206857586606458
"484",5.4,0.79,1.31078089837815,0.20591154400117
"485",5.4,0.8,1.3114363945771,0.204953302421662
"486",5.4,0.81,1.31212274984849,0.203966140011185
"487",5.4,0.82,1.31284055877023,0.202958908285024
"488",5.4,0.83,1.31359041636218,0.201931984348484
"489",5.4,0.84,1.31437291915528,0.200881281328603
"490",5.4,0.85,1.31518866651718,0.199804910902117
"491",5.4,0.86,1.31603826231627,0.198699414497335
"492",5.4,0.87,1.31692231704072,0.197598082019231
"493",5.4,0.88,1.3178414505412,0.196476601891983
"494",5.4,0.89,1.31879629564808,0.195329025013614
"495",5.4,0.9,1.31978750304802,0.19416903818138
"496",5.4,0.91,1.32081574803107,0.193001387411048
"497",5.4,0.92,1.32188174012065,0.191801900525394
"498",5.4,0.93,1.32298623734912,0.190602667340833
"499",5.4,0.94,1.32413006844351,0.189381627270656
"500",5.4,0.95,1.32531416945262,0.188155796533151
"501",5.4,0.96,1.32653964927289,0.186936618002987
"502",5.4,0.97,1.32780792082988,0.185687571707357
"503",5.4,0.98,1.32912101273406,0.184446773929152
"504",5.4,0.99,1.33048257367896,0.183159580115908
"505",5.4,1,1.33190733038525,0.181885867560285
"506",5.5,0,1.24657516902967,0.181720468638958
"507",5.5,0.01,1.21988194958353,0.211526933549152
"508",5.5,0.02,1.21702593451625,0.216543523608818
"509",5.5,0.03,1.21571389184767,0.219294540688111
"510",5.5,0.04,1.21502313104752,0.221042657627488
"511",5.5,0.05,1.2146517827006,0.222221400664824
"512",5.5,0.06,1.21446398452352,0.223045545297637
"513",5.5,0.07,1.21438780047136,0.223632587878121
"514",5.5,0.08,1.21438116987182,0.224050225308251
"515",5.5,0.09,1.21441782486048,0.224346736288959
"516",5.5,0.1,1.21448059580922,0.224562867064963
"517",5.5,0.11,1.21455789865144,0.224717079315983
"518",5.5,0.12,1.21464175017397,0.224824785579723
"519",5.5,0.13,1.21472658003999,0.224899180504517
"520",5.5,0.14,1.21480848603587,0.224950041867713
"521",5.5,0.15,1.21488474912893,0.224983415509094
"522",5.5,0.16,1.21495350754796,0.225004978519506
"523",5.5,0.17,1.21501353179631,0.225017918505949
"524",5.5,0.18,1.21506406574047,0.225025303715027
