"","M","Ustar","sd_med","sd_sigma_T"
"523",5.5,0.17,0.696529990208445,0.421102214188557
"524",5.5,0.18,0.696551695378629,0.422003480787638
"525",5.5,0.19,0.696573757045103,0.422863678698695
"526",5.5,0.2,0.696596114144615,0.423683524886276
"527",5.5,0.21,0.696618709850502,0.424463760193179
"528",5.5,0.22,0.696641487871323,0.425205144137729
"529",5.5,0.23,0.69666439019747,0.425908449794023
"530",5.5,0.24,0.696687355855539,0.426574458776718
"531",5.5,0.25,0.696710320362884,0.42720395635021
"532",5.5,0.26,0.6967332156653,0.427797726680163
"533",5.5,0.27,0.696755970403395,0.428356548243456
"534",5.5,0.28,0.69677851039707,0.42888118941073
"535",5.5,0.29,0.696800759268548,0.4293724042138
"536",5.5,0.3,0.696822639146577,0.429830928308413
"537",5.5,0.31,0.696844071410372,0.430257475141045
"538",5.5,0.32,0.696864977443466,0.430652732326814
"539",5.5,0.33,0.696885279376061,0.431017358244018
"540",5.5,0.34,0.696904900800672,0.431351978849456
"541",5.5,0.35,0.696923767450403,0.431657184717397
"542",5.5,0.36,0.696941807832553,0.431933528303999
"543",5.5,0.37,0.696958953812707,0.432181521438018
"544",5.5,0.38,0.696975141146321,0.432401633037877
"545",5.5,0.39,0.696990309956126,0.432594287054554
"546",5.5,0.4,0.697004405154674,0.43275986063924
"547",5.5,0.41,0.697017376812059,0.432898682534445
"548",5.5,0.42,0.697029180469366,0.43301103168699
"549",5.5,0.43,0.697039777398778,0.433097136081275
"550",5.5,0.44,0.697049134811511,0.433157171791264
"551",5.5,0.45,0.697057226014949,0.433191262249745
"552",5.5,0.46,0.697064030520457,0.433199477733641
"553",5.5,0.47,0.69706953410345,0.433181835064436
"554",5.5,0.48,0.697073728817325,0.433138297523088
"555",5.5,0.49,0.697076612962941,0.433068774979147
"556",5.5,0.5,0.697078191015324,0.432973124234152
"557",5.5,0.51,0.697078473509365,0.432851149579731
"558",5.5,0.52,0.697077476886272,0.432702603571118
"559",5.5,0.53,0.697075223302642,0.432527188017087
"560",5.5,0.54,0.697071740404086,0.432324555187493
"561",5.5,0.55,0.697067061065462,0.432094309239723
"562",5.5,0.56,0.697061223099918,0.4318360078654
"563",5.5,0.57,0.697054268939172,0.431549164158558
"564",5.5,0.58,0.697046245287674,0.431233248706332
"565",5.5,0.59,0.697037202753673,0.430887691902813
"566",5.5,0.6,0.697027195460578,0.430511886486263
"567",5.5,0.61,0.697016280642548,0.430105190299205
"568",5.5,0.62,0.697004518228883,0.429666929270119
"569",5.5,0.63,0.696991970422577,0.429196400614507
"570",5.5,0.64,0.696978701279396,0.428692876251997
"571",5.5,0.65,0.696964776295051,0.428155606434852
"572",5.5,0.66,0.696950262009592,0.427583823581896
"573",5.5,0.67,0.696935225639996,0.426976746310305
"574",5.5,0.68,0.696919734754316,0.426333583656073
"575",5.5,0.69,0.696903857003681,0.425653539472243
"576",5.5,0.7,0.696887659932142,0.42493581699216
"577",5.5,0.71,0.696871210889021,0.424179623543179
"578",5.5,0.72,0.696854577074316,0.423384175394369
"579",5.5,0.73,0.696837825755249,0.422548702719935
"580",5.5,0.74,0.696821024701685,0.421672454658242
"581",5.5,0.75,0.696804242900622,0.420754704444651
"582",5.5,0.76,0.696787551626149,0.419794754594729
"583",5.5,0.77,0.696771025962567,0.418791942113015
"584",5.5,0.78,0.69675474690651,0.417745643701188
"585",5.5,0.79,0.6967388042116,0.41665528093852
"586",5.5,0.8,0.696723300190059,0.415520325406651
"587",5.5,0.81,0.696708354755396,0.414340303730245
"588",5.5,0.82,0.69669411208681,0.413114802504837
"589",5.5,0.83,0.696680749431768,0.411843473083276
"590",5.5,0.84,0.696668488757189,0.410526036192617
"591",5.5,0.85,0.696657612241927,0.409162286353987
"592",5.5,0.86,0.696648483021949,0.4077520960791
"593",5.5,0.87,0.696641573235025,0.406295419818402
"594",5.5,0.88,0.696637502400658,0.404792297637584
"595",5.5,0.89,0.696637090755316,0.403242858601146
"596",5.5,0.9,0.69664143478734,0.401647323843928
"597",5.5,0.91,0.696652016735391,0.400006009314015
"598",5.5,0.92,0.696670867962754,0.398319328173059
"599",5.5,0.93,0.696700821643284,0.396587792842896
"600",5.5,0.94,0.69674592182904,0.394812016690234
"601",5.5,0.95,0.696812126127511,0.392992715344223
"602",5.5,0.96,0.696908612902908,0.391130707644677
"603",5.5,0.97,0.697050503642194,0.389226916221775
"604",5.5,0.98,0.697265606922292,0.387282367710922
"605",5.5,0.99,0.69761726235472,0.385298192609313
"606",5.5,1,0.698455014989858,0.383275624783365
"607",5.6,0,0.647700027337185,0.36468690794779
"608",5.6,0.01,0.646233546528336,0.366319864317781
"609",5.6,0.02,0.645858260733185,0.367910908314867
"610",5.6,0.03,0.645674904984529,0.369459429612532
"611",5.6,0.04,0.645576320667045,0.370964921549332
"612",5.6,0.05,0.645522748329826,0.372426978886275
"613",5.6,0.06,0.645495326691465,0.373845295192429
"614",5.6,0.07,0.645483929331329,0.375219659871677
"615",5.6,0.08,0.645482705289776,0.37654995484649
"616",5.6,0.09,0.645488111974318,0.377836150917455
"617",5.6,0.1,0.645497937623877,0.379078303819859
"618",5.6,0.11,0.645510773339061,0.380276550000993
"619",5.6,0.12,0.645525709987092,0.381431102143885
"620",5.6,0.13,0.645542156025706,0.382542244464892
"621",5.6,0.14,0.645559724107531,0.383610327813977
"622",5.6,0.15,0.645578158598259,0.384635764607539
"623",5.6,0.16,0.645597288329102,0.385619023624308
"624",5.6,0.17,0.645616995379673,0.386560624695174
"625",5.6,0.18,0.645637194293905,0.387461133317736
"626",5.6,0.19,0.645657818221532,0.388321155226003
"627",5.6,0.2,0.645678809730438,0.389141330944987
"628",5.6,0.21,0.645700114808461,0.38992233035894
"629",5.6,0.22,0.645721679062824,0.390664847320736
"630",5.6,0.23,0.645743445442355,0.391369594328444
"631",5.6,0.24,0.645765353016936,0.392037297293472
"632",5.6,0.25,0.645787336489163,0.392668690422869
"633",5.6,0.26,0.645809326209129,0.393264511236424
"634",5.6,0.27,0.645831248529523,0.393825495737258
"635",5.6,0.28,0.645853026384623,0.394352373752541
"636",5.6,0.29,0.645874580009601,0.394845864458966
"637",5.6,0.3,0.645895827739931,0.395306672105632
"638",5.6,0.31,0.645916686847594,0.395735481945059
"639",5.6,0.32,0.645937074382936,0.396132956381236
"640",5.6,0.33,0.645956907999952,0.396499731341904
"641",5.6,0.34,0.645976106749266,0.396836412880687
"642",5.6,0.35,0.645994591827878,0.397143574013271
"643",5.6,0.36,0.646012287278221,0.397421751790566
"644",5.6,0.37,0.646029120631711,0.397671444610689
"645",5.6,0.38,0.646045023493838,0.397893109770673
"646",5.6,0.39,0.646059932069254,0.398087161258055
"647",5.6,0.4,0.646073787626344,0.398253967781917
"648",5.6,0.41,0.646086536901482,0.398393851042481
"649",5.6,0.42,0.646098132443728,0.39850708423812
"650",5.6,0.43,0.646108532901073,0.39859389080845
"651",5.6,0.44,0.646117703249618,0.398654443412177
"652",5.6,0.45,0.646125614967247,0.398688863138416
"653",5.6,0.46,0.646132246153451,0.398697218950373
"654",5.6,0.47,0.64613758159708,0.398679527360522
"655",5.6,0.48,0.646141612793795,0.398635752336664
"656",5.6,0.49,0.646144337915078,0.39856580543858
"657",5.6,0.5,0.646145761730655,0.398469546185304
"658",5.6,0.51,0.646145895486231,0.398346782653347
"659",5.6,0.52,0.646144756738491,0.398197272306456
"660",5.6,0.53,0.646142369149359,0.398020723057742
"661",5.6,0.54,0.646138762241617,0.397816794565136
"662",5.6,0.55,0.646133971118091,0.397585099761184
"663",5.6,0.56,0.646128036146788,0.397325206618162
"664",5.6,0.57,0.646121002614557,0.397036640149304
"665",5.6,0.58,0.64611292035213,0.396718884646619
"666",5.6,0.59,0.646103843333761,0.396371386155337
"667",5.6,0.6,0.64609382925509,0.395993555184386
"668",5.6,0.61,0.646082939093424,0.395584769651527
"669",5.6,0.62,0.646071236655316,0.395144378060853
"670",5.6,0.63,0.646058788117163,0.394671702909197
"671",5.6,0.64,0.646045661565589,0.394166044316776
"672",5.6,0.65,0.646031926545716,0.393626683875919
"673",5.6,0.66,0.646017653627019,0.393052888710183
"674",5.6,0.67,0.646002913998489,0.392443915734452
"675",5.6,0.68,0.645987779107357,0.391799016104801
"676",5.6,0.69,0.645972320358745,0.391117439845018
"677",5.6,0.7,0.645956608897586,0.390398440634721
"678",5.6,0.71,0.645940715499124,0.389641280742042
"679",5.6,0.72,0.645924710600589,0.388845236081857
"680",5.6,0.73,0.645908664514702,0.388009601378648
"681",5.6,0.74,0.645892647875973,0.387133695411196
"682",5.6,0.75,0.645876732384032,0.386216866314619
"683",5.6,0.76,0.64586099192559,0.385258496913668
"684",5.6,0.77,0.645845504179335,0.384258010059845
"685",5.6,0.78,0.645830352838144,0.383214873943744
"686",5.6,0.79,0.645815630623254,0.382128607353158
"687",5.6,0.8,0.64580144331942,0.380998784846904
"688",5.6,0.81,0.645787915134476,0.379825041814056
"689",5.6,0.82,0.645775195789892,0.378607079388348
"690",5.6,0.83,0.645763469893921,0.377344669187927
"691",5.6,0.84,0.645752969356156,0.376037657851439
"692",5.6,0.85,0.645743989903715,0.374685971342548
"693",5.6,0.86,0.645736913206456,0.373289618996484
"694",5.6,0.87,0.645732236797076,0.371848697284037
"695",5.6,0.88,0.645730615027791,0.37036339327056
"696",5.6,0.89,0.645732915996582,0.36883398774993
"697",5.6,0.9,0.64574030217708,0.367260858036125
"698",5.6,0.91,0.645754347309181,0.365644480397911
"699",5.6,0.92,0.645777210801569,0.36398543212519
"700",5.6,0.93,0.645811907456438,0.362284393218722
"701",5.6,0.94,0.64586274406308,0.36054214769813
"702",5.6,0.95,0.645936069205037,0.35875958452636
"703",5.6,0.96,0.646041667737171,0.356937698151937
"704",5.6,0.97,0.646195663772045,0.355077588673488
"705",5.6,0.98,0.646427708191259,0.353180461633959
"706",5.6,0.99,0.646805305224568,0.351247627454743
"707",5.6,1,0.647700027337185,0.349280500522488
"708",5.7,0,0.59721927088915,0.331371929062021
"709",5.7,0.01,0.595653330740941,0.332970359841266
"710",5.7,0.02,0.595251469555648,0.334530066625798
"711",5.7,0.03,0.595054217740229,0.336050251005105
"712",5.7,0.04,0.594947140009687,0.337530222352972
"713",5.7,0.05,0.594887814070313,0.338969395971135
"714",5.7,0.06,0.594856143913265,0.340367290834518
"715",5.7,0.07,0.594841361150487,0.341723526947938
"716",5.7,0.08,0.5948372597117,0.343037822327546
"717",5.7,0.09,0.594840094317781,0.344309989623463
"718",5.7,0.1,0.594847536542244,0.345539932403158
"719",5.7,0.11,0.594858111276102,0.346727641117909
"720",5.7,0.12,0.594870873436981,0.347873188777256
"721",5.7,0.13,0.594885213821082,0.348976726358542
"722",5.7,0.14,0.594900738384189,0.350038477980568
"723",5.7,0.15,0.594917191180306,0.351058735871856
"724",5.7,0.16,0.594934404211118,0.352037855165146
"725",5.7,0.17,0.594952264359006,0.352976248550493
"726",5.7,0.18,0.594970691429375,0.353874380819639
"727",5.7,0.19,0.594989623560281,0.354732763334311
"728",5.7,0.2,0.595009007595107,0.355551948450655
"729",5.7,0.21,0.595028792839496,0.35633252393128
"730",5.7,0.22,0.595048927146227,0.357075107375288
"731",5.7,0.23,0.595069354609849,0.357780340695345
"732",5.7,0.24,0.595090014375988,0.358448884669227
"733",5.7,0.25,0.595110840220085,0.359081413591505
"734",5.7,0.26,0.595131760652457,0.359678610049087
"735",5.7,0.27,0.595152699377143,0.360241159842276
"736",5.7,0.28,0.595173575981333,0.360769747070866
"737",5.7,0.29,0.595194306767108,0.361265049402673
"738",5.7,0.3,0.595214805662014,0.361727733539736
"739",5.7,0.31,0.595234985162955,0.362158450895328
"740",5.7,0.32,0.595254757280756,0.362557833492927
"741",5.7,0.33,0.595274034462221,0.362926490096367
"742",5.7,0.34,0.595292730473351,0.363265002578633
"743",5.7,0.35,0.595310761232446,0.36357392253513
"744",5.7,0.36,0.595328045585532,0.363853768145813
"745",5.7,0.37,0.595344506019244,0.364105021289273
"746",5.7,0.38,0.595360069308321,0.364328124910774
"747",5.7,0.39,0.595374667096306,0.364523480645328
"748",5.7,0.4,0.595388236409113,0.364691446696123
"749",5.7,0.41,0.595400720101892,0.364832335968103
"750",5.7,0.42,0.595412067240146,0.364946414456025
"751",5.7,0.43,0.595422233416461,0.365033899886121
"752",5.7,0.44,0.595431181004451,0.365094960610319
"753",5.7,0.45,0.595438879351705,0.365129714752012
"754",5.7,0.46,0.595445304913626,0.365138229602408
"755",5.7,0.47,0.595450441330138,0.365120521266715
"756",5.7,0.48,0.595454279447249,0.365076554559561
"757",5.7,0.49,0.595456817285527,0.365006243149396
"758",5.7,0.5,0.595458059957534,0.364909449951786
"759",5.7,0.51,0.595458019536302,0.36478598777184
"760",5.7,0.52,0.595456714876989,0.364635620196178
"761",5.7,0.53,0.595454171393891,0.364458062735007
"762",5.7,0.54,0.595450420795093,0.364252984214978
"763",5.7,0.55,0.595445500777142,0.364020008423415
"764",5.7,0.56,0.595439454682327,0.363758716004434
"765",5.7,0.57,0.595432331121331,0.363468646607123
"766",5.7,0.58,0.595424183564348,0.363149301285575
"767",5.7,0.59,0.595415069904099,0.362800145149957
"768",5.7,0.6,0.595405051994656,0.362420610267023
"769",5.7,0.61,0.59539419517058,0.362010098807583
"770",5.7,0.62,0.595382567751591,0.361567986437271
"771",5.7,0.63,0.595370240538909,0.361093625945722
"772",5.7,0.64,0.595357286310543,0.360586351107751
"773",5.7,0.65,0.595343779324179,0.360045480768562
"774",5.7,0.66,0.595329794838097,0.359470323143209
"775",5.7,0.67,0.595315408662674,0.358860180318677
"776",5.7,0.68,0.595300696757763,0.358214352944938
"777",5.7,0.69,0.595285734894584,0.357532145099317
"778",5.7,0.7,0.595270598405025,0.356812869306372
"779",5.7,0.71,0.595255362046576,0.356055851693434
"780",5.7,0.72,0.595240100017898,0.355260437259862
"781",5.7,0.73,0.595224886168662,0.354425995236136
"782",5.7,0.74,0.595209794458356,0.353551924506999
"783",5.7,0.75,0.595194899733065,0.352637659071226
"784",5.7,0.76,0.595180278907814,0.351682673509063
"785",5.7,0.77,0.5951660126665,0.35068648842718
"786",5.7,0.78,0.595152187823749,0.349648675850003
"787",5.7,0.79,0.595138900536257,0.348568864525655
"788",5.7,0.8,0.59512626060962,0.347446745114467
"789",5.7,0.81,0.595114397226587,0.346282075228051
"790",5.7,0.82,0.595103466533464,0.345074684287434
"791",5.7,0.83,0.5950936616772,0.343824478169566
"792",5.7,0.84,0.595085226108231,0.342531443612748
"793",5.7,0.85,0.595078471287936,0.341195652353184
"794",5.7,0.86,0.595073800419733,0.339817264966793
"795",5.7,0.87,0.595071740551462,0.338396534392769
"796",5.7,0.88,0.595072986530335,0.336933809117998
"797",5.7,0.89,0.595078462107377,0.335429536004336
"798",5.7,0.9,0.595089406494971,0.333884262743855
"799",5.7,0.91,0.595107499856919,0.33229863993048
"800",5.7,0.92,0.595135050538809,0.330673422739799
"801",5.7,0.93,0.595175284609236,0.329009472212337
"802",5.7,0.94,0.59523281446151,0.327307756139004
"803",5.7,0.95,0.595314443414991,0.325569349550838
"804",5.7,0.96,0.595430661639985,0.323795434818466
"805",5.7,0.97,0.595598759048101,0.321987301369782
"806",5.7,0.98,0.595850528143397,0.320146345037249
"807",5.7,0.99,0.596258312855521,0.318274067048842
"808",5.7,1,0.59721927088915,0.316372072678939
"809",5.8,0,0.547088734834219,0.299296470189492
"810",5.8,0.01,0.545405975646471,0.300853786638324
"811",5.8,0.02,0.544972866418142,0.30237601985982
"812",5.8,0.03,0.544759263570426,0.303862165765691
"813",5.8,0.04,0.544642182612072,0.305311331900966
"814",5.8,0.05,0.54457607193895,0.306722736036442
"815",5.8,0.06,0.544539384444278,0.308095704338855
"816",5.8,0.07,0.544520597354528,0.309429669124913
"817",5.8,0.08,0.544513087410847,0.310724166208948
"818",5.8,0.09,0.544512871320069,0.311978831857605
"819",5.8,0.1,0.544517483752374,0.313193399368405
"820",5.8,0.11,0.544525371992749,0.314367695292388
"821",5.8,0.12,0.544535548906204,0.31550163532407
"822",5.8,0.13,0.544547384715127,0.316595219884737
"823",5.8,0.14,0.544560477671415,0.317648529427559
"824",5.8,0.15,0.544574571612437,0.31866171949503
"825",5.8,0.16,0.544589502399006,0.319635015560957
"826",5.8,0.17,0.544605162675097,0.32056870769043
"827",5.8,0.18,0.544621478531903,0.321463145052032
"828",5.8,0.19,0.544638394058462,0.322318730316939
"829",5.8,0.2,0.544655861198742,0.323135913979519
"830",5.8,0.21,0.544673833221932,0.323915188633625
"831",5.8,0.22,0.544692260673798,0.324657083237949
"832",5.8,0.23,0.544711089039927,0.325362157402685
"833",5.8,0.24,0.544730257591141,0.326030995728281
"834",5.8,0.25,0.544749699042007,0.326664202225374
"835",5.8,0.26,0.544769339762875,0.327262394843079
"836",5.8,0.27,0.544789100361472,0.327826200130716
"837",5.8,0.28,0.544808896502893,0.328356248055885
"838",5.8,0.29,0.544828639874172,0.328853166999513
"839",5.8,0.3,0.544848239226166,0.329317578946219
"840",5.8,0.31,0.544867601444586,0.32975009488609
"841",5.8,0.32,0.544886632615823,0.330151310441714
"842",5.8,0.33,0.544905239063213,0.33052180173225
"843",5.8,0.34,0.544923328336748,0.330862121484283
"844",5.8,0.35,0.544940810144549,0.331172795397385
"845",5.8,0.36,0.544957597218378,0.331454318770608
"846",5.8,0.37,0.544973606108326,0.331707153394666
"847",5.8,0.38,0.544988757903915,0.331931724713213
"848",5.8,0.39,0.545002978880388,0.33212841925554
"849",5.8,0.4,0.545016201070068,0.332297582342067
"850",5.8,0.41,0.545028362759458,0.332439516063289
"851",5.8,0.42,0.545039408913321,0.332554477532245
"852",5.8,0.43,0.545049291527344,0.33264267741021
"853",5.8,0.44,0.545057969911292,0.332704278705043
"854",5.8,0.45,0.545065410904683,0.332739395841506
"855",5.8,0.46,0.545071589027157,0.332748094002872
"856",5.8,0.47,0.545076486565743,0.332730388743183
"857",5.8,0.48,0.545080093601287,0.332686245869702
"858",5.8,0.49,0.545082407976306,0.33261558159522
"859",5.8,0.5,0.545083435206553,0.332518262960117
"860",5.8,0.51,0.545083188338606,0.332394108524191
"861",5.8,0.52,0.545081687755805,0.33224288932846
"862",5.8,0.53,0.545078960934965,0.332064330127141
"863",5.8,0.54,0.545075042156317,0.331858110890039
"864",5.8,0.55,0.545069972169325,0.331623868575404
"865",5.8,0.56,0.545063797817139,0.331361199173096
"866",5.8,0.57,0.545056571622732,0.331069660017417
"867",5.8,0.58,0.545048351340029,0.33074877236846
"868",5.8,0.59,0.545039199473781,0.33039802426003
"869",5.8,0.6,0.54502918277238,0.330016873611256
"870",5.8,0.61,0.5450183716985,0.329604751597902
"871",5.8,0.62,0.545006839883185,0.329161066278062
"872",5.8,0.63,0.544994663570022,0.32868520646542
"873",5.8,0.64,0.544981921057242,0.328176545841591
"874",5.8,0.65,0.54496869214709,0.327634447297234
"875",5.8,0.66,0.544955057613729,0.327058267489635
"876",5.8,0.67,0.54494109870322,0.326447361602408
"877",5.8,0.68,0.544926896682101,0.325801088290775
"878",5.8,0.69,0.544912532454678,0.325118814793675
"879",5.8,0.7,0.544898086273769,0.324399922191752
"880",5.8,0.71,0.544883637575379,0.323643810788051
"881",5.8,0.72,0.544869264975133,0.322849905586182
"882",5.8,0.73,0.544855046473606,0.322017661838701
"883",5.8,0.74,0.544841059929671,0.321146570636666
"884",5.8,0.75,0.544827383876425,0.320236164509733
"885",5.8,0.76,0.544814098774404,0.319286023004841
"886",5.8,0.77,0.544801288823149,0.318295778210518
"887",5.8,0.78,0.544789044487185,0.317265120193171
"888",5.8,0.79,0.544777465939184,0.316193802311426
"889",5.8,0.8,0.54476666768628,0.315081646374694
"890",5.8,0.81,0.544756784731954,0.313928547612676
"891",5.8,0.82,0.5447479807457,0.312734479423438
"892",5.8,0.83,0.544740458881108,0.311499497869098
"893",5.8,0.84,0.544734476123688,0.31022374588993
"894",5.8,0.85,0.544730362399684,0.308907457209894
"895",5.8,0.86,0.54472854619628,0.307550959909125
"896",5.8,0.87,0.544729589231046,0.306154679641823
"897",5.8,0.88,0.5447342339336,0.304719142481106
"898",5.8,0.89,0.544743469464336,0.303244977375818
"899",5.8,0.9,0.544758625243193,0.301732918207789
"900",5.8,0.91,0.544781506551928,0.300183805441759
"901",5.8,0.92,0.544814596846679,0.298598587363841
"902",5.8,0.93,0.544861370594137,0.296978320908101
"903",5.8,0.94,0.544926799492193,0.295324172074391
"904",5.8,0.95,0.545018221455585,0.29363741594404
"905",5.8,0.96,0.545146955713557,0.291919436303158
"906",5.8,0.97,0.545331662211141,0.29017172488627
"907",5.8,0.98,0.545606649506129,0.288395880255596
"908",5.8,0.99,0.54604994511391,0.28659360633348
"909",5.8,1,0.547088734834219,0.28476671060733
"910",5.9,0,0.49741450636366,0.268692435302824
"911",5.9,0.01,0.495592924717745,0.270202051723756
"912",5.9,0.02,0.495122630403262,0.271680726677817
"913",5.9,0.03,0.494889552647109,0.273127230740832
"914",5.9,0.04,0.494760543740434,0.27454044958881
"915",5.9,0.05,0.494686330750149,0.275919383106228
"916",5.9,0.06,0.494643640811256,0.277263144052273
"917",5.9,0.07,0.494620054081764,0.278570956286774
"918",5.9,0.08,0.494608451360067,0.279842152561357
"919",5.9,0.09,0.494604566558829,0.281076171885221
"920",5.9,0.1,0.494605771827065,0.28227255647876
"921",5.9,0.11,0.49461042245076,0.283430948332019
"922",5.9,0.12,0.494617481566567,0.284551085388559
"923",5.9,0.13,0.494626295193328,0.285632797378632
"924",5.9,0.14,0.494636452662471,0.286676001328639
"925",5.9,0.15,0.494647697771353,0.287680696776537
"926",5.9,0.16,0.494659871164226,0.288646960725161
"927",5.9,0.17,0.494672872508233,0.289574942367301
"928",5.9,0.18,0.494686635519647,0.290464857617813
"929",5.9,0.19,0.494701111494433,0.291316983488964
"930",5.9,0.2,0.494716258553744,0.292131652345748
"931",5.9,0.21,0.494732034774923,0.292909246077899
"932",5.9,0.22,0.494748393985611,0.293650190224952
"933",5.9,0.23,0.494765283391184,0.294354948089891
"934",5.9,0.24,0.494782642464532,0.295024014875708
"935",5.9,0.25,0.494800402700798,0.295657911877734
"936",5.9,0.26,0.494818487957923,0.296257180762758
"937",5.9,0.27,0.494836815185415,0.296822377963952
"938",5.9,0.28,0.494855295400733,0.297354069218414
"939",5.9,0.29,0.494873834812867,0.2978528242718
"940",5.9,0.3,0.49489233602133,0.298319211772116
"941",5.9,0.31,0.494910699239285,0.298753794372336
"942",5.9,0.32,0.49492882350437,0.299157124059089
"943",5.9,0.33,0.494946607851525,0.299529737722326
"944",5.9,0.34,0.494963952430004,0.299872152978672
"945",5.9,0.35,0.494980759552423,0.30018486425904
"946",5.9,0.36,0.49499693466794,0.300468339169172
"947",5.9,0.37,0.495012387254688,0.300723015130009
"948",5.9,0.38,0.495027031628822,0.300949296303233
"949",5.9,0.39,0.49504078766917,0.301147550805968
"950",5.9,0.4,0.495053581457626,0.301318108217467
"951",5.9,0.41,0.495065345836259,0.301461257379669
"952",5.9,0.42,0.495076020882692,0.301577244492737
"953",5.9,0.43,0.495085554305699,0.301666271506106
"954",5.9,0.44,0.495093901763237,0.301728494805174
"955",5.9,0.45,0.495101027105266,0.301764024193453
"956",5.9,0.46,0.495106902543864,0.30177292216989
"957",5.9,0.47,0.495111508753122,0.301755203500974
"958",5.9,0.48,0.495114834901391,0.301710835087277
"959",5.9,0.49,0.495116878618414,0.301639736124121
"960",5.9,0.5,0.495117645899917,0.301541778556135
"961",5.9,0.51,0.495117150952209,0.30141678782551
"962",5.9,0.52,0.495115415979408,0.301264543913776
"963",5.9,0.53,0.495112470915927,0.301084782676844
"964",5.9,0.54,0.495108353106977,0.300877197472914
"965",5.9,0.55,0.495103106939947,0.30064144108254
"966",5.9,0.56,0.49509678342972,0.300377127919736
"967",5.9,0.57,0.495089439761235,0.300083836532388
"968",5.9,0.58,0.495081138792921,0.299761112389501
"969",5.9,0.59,0.49507194852508,0.29940847095181
"970",5.9,0.6,0.495061941537802,0.299025401021145
"971",5.9,0.61,0.495051194403708,0.298611368362592
"972",5.9,0.62,0.495039787081663,0.298165819591908
"973",5.9,0.63,0.495027802298643,0.297688186318937
"974",5.9,0.64,0.495015324928321,0.297177889535844
"975",5.9,0.65,0.495002441376503,0.296634344236922
"976",5.9,0.66,0.494989238985678,0.296056964254543
"977",5.9,0.67,0.494975805473418,0.295445167293527
"978",5.9,0.68,0.49496222842259,0.294798380143896
"979",5.9,0.69,0.494948594845284,0.294116044049584
"980",5.9,0.7,0.494934990847368,0.293397620208414
"981",5.9,0.71,0.494921501426864,0.292642595376373
"982",5.9,0.72,0.494908210447308,0.291850487547159
"983",5.9,0.73,0.494895200837434,0.291020851676042
"984",5.9,0.74,0.494882555081557,0.290153285415429
"985",5.9,0.75,0.49487035608186,0.289247434828153
"986",5.9,0.76,0.494858688495728,0.288303000043444
"987",5.9,0.77,0.494847640680027,0.287319740819905
"988",5.9,0.78,0.494837307412284,0.286297481979557
"989",5.9,0.79,0.494827793609711,0.285236118677189
"990",5.9,0.8,0.4948192193358,0.284135621469937
"991",5.9,0.81,0.494811726478431,0.282996041153073
"992",5.9,0.82,0.494805487613965,0.2818175133296
"993",5.9,0.83,0.49480071775526,0.280600262683245
"994",5.9,0.84,0.49479768994375,0.279344606926889
"995",5.9,0.85,0.494796756026897,0.278050960401304
"996",5.9,0.86,0.494798374527707,0.276719837302227
"997",5.9,0.87,0.494803148370598,0.275351854517286
"998",5.9,0.88,0.494811876561752,0.273947734057944
"999",5.9,0.89,0.494825626057906,0.272508305075493
"1000",5.9,0.9,0.494845833592768,0.271034505454064
"1001",5.9,0.91,0.494874453313675,0.269527382977514
"1002",5.9,0.92,0.494914177039828,0.267988096070976
"1003",5.9,0.93,0.494968774809908,0.266417914121526
"1004",5.9,0.94,0.495043645842118,0.264818217385969
"1005",5.9,0.95,0.495146764067981,0.263190496496934
"1006",5.9,0.96,0.495290434871113,0.261536351581352
"1007",5.9,0.97,0.495494947373586,0.259857491007843
"1008",5.9,0.98,0.495797600947513,0.258155729781562
"1009",5.9,0.99,0.496283175713946,0.25643298760654
"1010",5.9,1,0.49741450636366,0.254691286636602
"1011",6,0,0.448348757731411,0.239772962541979
"1012",6,0.01,0.446360084846048,0.241228048713269
"1013",6,0.02,0.445844953561418,0.242656896911043
"1014",6,0.03,0.44558836705702,0.24405803085714
"1015",6,0.04,0.445444939013377,0.245430092290504
"1016",6,0.05,0.445360913267489,0.246771840662924
"1017",6,0.06,0.445310937625521,0.248082152377969
"1018",6,0.07,0.44528151153137,0.249360019570223
"1019",6,0.08,0.445264918535494,0.250604548425569
"1020",6,0.09,0.44525655221468,0.25181495704718
"1021",6,0.1,0.445253589336085,0.252990572875854
"1022",6,0.11,0.445254274778812,0.254130829677434
"1023",6,0.12,0.445257512187147,0.255235264113994
"1024",6,0.13,0.445262618814054,0.256303511919405
"1025",6,0.14,0.445269173606056,0.257335303703505
"1026",6,0.15,0.445276920640213,0.258330460412486
"1027",6,0.16,0.445285706616962,0.259288888476122
"1028",6,0.17,0.445295439924247,0.260210574675054
"1029",6,0.18,0.44530606369226,0.26109558076351
"1030",6,0.19,0.445317538097095,0.261944037884518
"1031",6,0.2,0.445329828871675,0.262756140815812
"1032",6,0.21,0.44534290003026,0.263532142085321
"1033",6,0.22,0.445356709475399,0.264272345995298
"1034",6,0.23,0.445371206584433,0.264977102593801
"1035",6,0.24,0.445386331154862,0.265646801631532
"1036",6,0.25,0.445402013277052,0.266281866540796
"1037",6,0.26,0.445418173831531,0.266882748471872
"1038",6,0.27,0.445434725396893,0.267449920420175
"1039",6,0.28,0.445451573416293,0.267983871475519
"1040",6,0.29,0.445468617514193,0.268485101222457
"1041",6,0.3,0.445485752886106,0.268954114318223
